"","TMBTM","SCBTMFPLUS","KFMTFI","TMBGF","KF-CINCOME","SCBSETFUND","ABG","ABSL","ABSM","JB25","ABWOOF"
"56",0.000718803408584101,0.000860246596048775,0.00190129186642007,-0.00048341146785047,0.00920408422394559,0.0357118882787915,0.00536919370361932,0.00889355146286608,-0.00296260147486782,0.0462152221453604,0.0183645004772033
"57",0.000814513188311494,0.000932622657180637,0.00326599705594166,-0.00467179187885103,0.000654881978559896,0.0400071400643003,0.043481587553587,0.0435855881045288,0.0467694259080904,0.0413431350068363,0.0140332685912377
"58",0.000665926772667191,0.000758257505851567,0.001215438183642,-0.00494979375254667,-0.018355815386252,-4.4233597629173e-06,0.00238926028854003,0.00190259152589256,5.77456808192878e-05,0.0252590698327824,-0.0473953803744123
"59",0.000695050382161,0.000876304243167425,0.00174501795858806,0.00588112598306267,-0.0138958700178589,-0.0248243270925776,-0.0217653122030983,-0.0222028151051243,-0.0273589752286831,-0.0126895012254584,-0.0373910221758567
"60",0.00067240802181745,0.000757019568168982,-0.000826207884170316,-0.00468934036338586,0.0114673340241471,0.00883946741970565,-0.00209246394796292,-0.00107982630822967,-0.0158817169265588,0.0138588432244533,0.0229247634429401
"61",0.000708863780162883,0.00072000477037637,-0.00253533843968645,0.000990739860040613,-0.00236647476767571,-0.024487565452687,-0.0249643024934461,-0.0233380981750395,-0.0482496276632056,-0.0355119910781472,-0.00293122917381528
"62",0.000723113848148493,0.000746798817972127,0.00208916470010712,0.000303417440846054,-0.000475910673752189,-0.077867557238454,-0.036406274783209,-0.0386383332337945,-0.0385839614084436,-0.0720591445792262,0.023414250330771
"63",0.000862625161780262,0.000919071711334318,0.000433053823546636,0.000287363205119018,0.0147829407949454,0.064737352699423,0.0601691840223282,0.0620112827218606,0.0371037842293527,0.0737821484282719,0.0471915963345992
"64",0.000854518317325415,0.000900053245721733,-0.00020338071299264,-0.000910266914766478,-0.00272221165547082,0.0156695262673106,0.0126045612710035,0.0125674044117341,0.0117159347902134,0.0107003907057832,-0.034966966642302
"65",0.000750783941993127,0.000808447869625972,0.000170580169812862,-0.00400221456167715,0.000633287936880222,0.0218988014112163,0.0272739728651716,0.0256617010371429,0.0248089903439075,0.0121888729143271,-0.0187327255505418
"66",0.000904608046508049,0.000916661058446344,0.000177110153138482,-0.00339842617760011,-0.0249314877485389,-0.0503673075282833,-0.0556607830948144,-0.0568998486340035,-0.0533095218536408,-0.0482690076825909,-0.0479768653246269
"67",0.000962545308431206,0.00114238062760963,0.00264635331268126,-0.00210267745795445,-0.000649280403720809,-0.0142539225798419,-0.0183909760124994,-0.0163494134314837,-0.0383065296633873,-0.0132548074460246,0.013001715853751
"68",0.000866233114904524,0.000914776419087104,0.00240445986120186,0.00384752076426542,-0.0264645371675654,-0.0481351527516192,-0.0541119431745374,-0.0517953674052349,-0.0575346369387719,-0.0377203622973221,-0.0717896396932867
"69",0.00103409212634142,0.00114003432449916,0.00136300665105704,0.00978526758682774,0.0329775567576243,0.0483173431602775,0.045899987496214,0.0473652618763762,0.0384865626875195,0.0456637755134301,0.0212040285864488
"70",0.000959794926689295,0.00104840760118208,0.00103568564802048,0.00229650420573035,0.0154834292281509,0.0082404801368563,0.000372298825698003,0.000556436179296682,0.00201551116465737,0.0043067348394441,0.0390723193524702
"71",0.0010393489634537,0.00109242759989536,0.00193171419975391,0.0120473404166273,0.0124655420019417,-0.00628641909246852,-0.00249730112342306,-0.0019947971229004,-0.0103313047134663,-0.00476031625995565,0.0141676001070441
"72",0.000256011704790282,0.000288707045555281,0.000415773409484732,-0.000776680787951456,0.00666147963567365,0.00493040926415533,0.00496697551794867,0.00464055752333614,0.00544745424611692,0.0030912136791228,0.0236320492992683
