"","PTT.BK","KTC.BK","CPALL.BK","MINT.BK","SCB.BK","KBANK.BK","CPN.BK","AOT.BK"
"2011-08-11",31.5,1.41,23.75,10.0826,117.5,129,17.629999,4.325
"2011-08-15",32.700001,1.45,24.625,10.1653,119,133.5,18.129999,4.75
"2011-08-16",32.299999,1.41,24.625,10.5785,117,131.5,17.875,4.65
"2011-08-17",33.200001,1.45,25.125,10.7438,117,134,17.75,4.725
"2011-08-18",32.900002,1.43,25.625,10.5785,118,135.5,17.375,4.6
"2011-08-19",31.799999,1.4,25.25,10.4132,117,131,17.629999,4.475
"2011-08-22",31.5,1.41,25,10.7438,117.5,129,17.875,4.525
"2011-08-23",31.6,1.39,25.125,10.7438,116.5,126,18.75,4.5
"2011-08-24",31.5,1.37,25,10.4959,114.5,124.5,19.25,4.45
"2011-08-25",30.9,1.32,24.875,9.91736,114.5,122,18.379999,4.425
"2011-08-26",31.700001,1.33,25.375,10.2479,114.5,125,18.5,4.55
"2011-08-29",32.900002,1.35,25.125,10.3306,116,125.5,18.129999,4.625
"2011-08-30",32.200001,1.33,24.875,10.4132,115,122.5,18.379999,4.65
"2011-08-31",32.900002,1.37,25.625,10.5785,119,127.5,18.75,4.7
"2011-09-01",33,1.37,25.75,10.5785,118.5,128.5,19.629999,4.825
"2011-09-02",32.799999,1.38,25.375,10.7438,118.5,128,19.629999,4.9
"2011-09-05",32.400002,1.35,25.25,10.4959,116,125,19.5,4.8
"2011-09-06",31.9,1.34,25.5,10.5785,118,125,19.25,4.7
"2011-09-07",32.400002,1.37,25.625,10.4132,119,126,19.379999,4.7
"2011-09-08",32.599998,1.36,25.5,10.4132,119.5,126.5,19.75,4.775
"2011-09-09",32.099998,1.35,25.625,10.3306,119,124,19.5,4.8
"2011-09-12",31.4,1.32,25.5,10.1653,113.5,120.5,19.379999,4.725
"2011-09-13",31,1.3,25.25,10,112.5,118,18.75,4.65
"2011-09-14",31.200001,1.28,24.625,9.91736,110.5,118.5,18.379999,4.725
"2011-09-15",31.6,1.29,24.875,10,112.5,121,18.379999,4.7
"2011-09-16",31,1.29,24.75,10.0826,113,122,18.25,4.65
"2011-09-19",30.6,1.27,24.5,9.66942,111,119.5,17.629999,4.65
"2011-09-20",31,1.3,25.125,9.75207,113.5,122.5,18.129999,4.65
"2011-09-21",31.200001,1.28,25.125,9.75207,114,123.5,18,4.7
"2011-09-22",30.200001,1.21,24.375,9.2562,110,118,17.75,4.525
"2011-09-23",29,1.14,24.5,8.76033,107.5,116,17.379999,4.275
"2011-09-26",26.700001,1.02,24,8.34711,103.5,109.5,16.379999,3.725
"2011-09-27",28.299999,1.04,23.875,8.92562,109,117.5,17.129999,3.9
"2011-09-28",27.1,1.04,23.375,8.5124,108,117,17,3.925
"2011-09-29",26.299999,1.04,23.75,8.5124,108,117,17,3.95
"2011-09-30",26,1.03,24,8.5124,106,117,17.129999,3.95
"2011-10-03",24.4,0.985,22.25,7.89256,103,112,16.375,3.875
"2011-10-04",24.200001,0.95,21.875,7.85124,96.75,104.5,15.75,3.675
"2011-10-05",25,0.97,22.625,7.85124,97.25,105.5,15.75,3.65
"2011-10-06",27.5,1.03,23.375,8.26446,103,112.5,16.879999,3.825
"2011-10-07",27.4,1.01,23.75,8.26446,107,114,16.629999,3.85
"2011-10-10",28,1.01,23.625,8.22314,108.5,115.5,16.75,3.825
"2011-10-11",29.200001,1.04,24.25,8.76033,112,120,17.129999,3.9
"2011-10-12",29.299999,1.03,24.125,8.59504,112,118,17.379999,3.925
"2011-10-13",28.4,1.04,24.25,8.5124,109.5,115.5,17,3.925
"2011-10-14",29.200001,1.07,24.5,8.42975,113,118.5,18,3.925
"2011-10-17",30,1.11,24.5,8.5124,114.5,120.5,18.129999,3.925
"2011-10-18",29.299999,1.06,24.25,8.26446,110.5,117,18,3.85
"2011-10-19",29,1.04,23.25,8.1405,105,114,17.25,3.775
"2011-10-20",27.700001,1,22.5,7.85124,100.5,111,17,3.75
"2011-10-21",28.4,1.01,22.75,7.97521,102,115,16.629999,3.725
"2011-10-25",29.700001,0.995,22.875,8.01653,109.5,121,15.875,3.75
"2011-10-26",29.299999,1,22.5,8.05785,108,118.5,15.88,3.75
"2011-10-27",30.6,1.01,22.625,8.22314,113,119,16.129999,3.8
"2011-10-28",31.200001,1.01,23.125,8.26446,118,123,16.5,3.825
"2011-10-31",30.6,1.01,23.5,8.67769,117.5,124,16.25,3.825
"2011-11-01",29.5,0.995,23.125,8.5124,116,122,16.25,3.825
"2011-11-02",29.799999,1,22.875,8.5124,117,125.5,16.129999,3.825
"2011-11-03",29.4,1.01,23,8.42975,116,123,16.375,3.825
"2011-11-04",29.1,1.01,22.625,8.67769,116,123,16.379999,3.75
"2011-11-07",29.1,1,22.5,8.59504,113.5,123,16,3.575
"2011-11-08",30.6,1.02,23.625,8.84298,114,124,17.25,3.825
"2011-11-09",29.6,1.03,23.375,8.76033,111.5,121,16.75,3.675
"2011-11-10",30.1,1.02,23.375,8.67769,110.5,119.5,17,3.725
"2011-11-11",30,1.01,24.125,8.84298,109.5,117,17.25,3.825
"2011-11-14",30.4,1.01,24,9.00826,111,119.5,17.375,4.05
"2011-11-15",30.299999,1.04,24,8.92562,110,117.5,17.25,4.175
"2011-11-16",30.799999,1.09,24.375,9.00826,110,116.5,17.629999,4.175
"2011-11-17",30.700001,1.07,24.375,9.00826,108,114,17.75,4.2
"2011-11-18",30.299999,1.06,24.125,8.92562,106,111,17.629999,4.275
"2011-11-21",29.700001,1.03,24.125,8.59504,103.5,109,17,4.1
"2011-11-22",30.1,1.05,24.5,8.59504,105,112,17.25,4.225
"2011-11-23",29.9,1.04,24.375,8.5124,104.5,112,17.629999,4.25
"2011-11-24",30.1,1.04,24.125,8.5124,105.5,112.5,17.629999,4.25
"2011-11-25",29.700001,1.03,24.25,8.42975,102,111,17.375,4.225
"2011-11-28",30.200001,1.04,25,8.59504,105,114.5,17.875,4.225
"2011-11-29",30,1.04,25,8.84298,109,115,18.25,4.275
"2011-11-30",30.6,1.09,25,8.67769,108.5,117,18.629999,4.3
"2011-12-01",31.6,1.17,25,9.17355,113,119.5,19.75,4.275
"2011-12-02",32,1.17,25.375,9.17355,114,122,19.5,4.275
"2011-12-06",32.200001,1.15,25.25,9.66942,113,122,19,4.3
"2011-12-07",32.400002,1.16,25.5,9.58678,115.5,124,19,4.3
"2011-12-08",32.5,1.19,25.5,9.33884,114.5,123,18.875,4.275
"2011-12-09",32,1.18,25.625,9.2562,112.5,120,19,4.275
"2011-12-13",31.799999,1.16,26,9.09091,113.5,121,19.379999,4.3
"2011-12-14",31.299999,1.14,26,8.92562,112,121,18.875,4.25
"2011-12-15",31.5,1.13,26.5,8.92562,112,118.5,19.5,4.275
"2011-12-16",31.799999,1.13,26.125,9.00826,113.5,121.5,19.5,4.35
"2011-12-19",31.6,1.15,25.875,9.17355,113,122.5,20,4.65
"2011-12-20",31.6,1.14,25.75,9.09091,115,123,19.5,4.625
"2011-12-21",32.099998,1.12,26.5,9.42149,117.5,125,19.5,4.575
"2011-12-22",32.200001,1.11,25.875,9.42149,117,123.5,19.379999,4.6
"2011-12-23",31.9,1.11,25.625,9.33884,115,122,18.875,4.6
"2011-12-26",31.700001,1.12,25.625,9.2562,115,122,19.129999,4.6
"2011-12-27",31.799999,1.08,25.625,9.17355,115,121.5,19.129999,4.425
"2011-12-28",31.700001,1.08,25.625,9.2562,115.5,122.5,18.875,4.45
"2011-12-29",31.700001,1.1,25.625,9.2562,115.5,121.5,18.879999,4.475
"2011-12-30",31.799999,1.1,25.875,9.2562,116.5,122,18.875,4.5
"2012-01-04",32.400002,1.11,26.125,9.2562,114.5,120,18.875,4.7
"2012-01-05",32.799999,1.11,27.375,9.2562,111,115,19.5,4.8
"2012-01-06",32.299999,1.12,27.25,9.50413,111.5,115,20.129999,4.925
"2012-01-09",32.400002,1.17,26.875,9.58678,112,117,20,5.05
"2012-01-10",32.400002,1.22,27.125,9.66942,112.5,116,19.629999,4.95
"2012-01-11",32.400002,1.19,27.25,9.50413,110,115,19.379999,4.875
"2012-01-12",32.400002,1.18,27.5,9.75207,112,116.5,19.5,5
"2012-01-13",32.200001,1.19,27.375,9.42149,113,116.5,19.379999,4.925
"2012-01-16",32.099998,1.17,27.125,9.50413,112,116.5,19.629999,4.975
"2012-01-17",33,1.19,27.75,9.58678,115,120,19.75,4.9
"2012-01-18",32.799999,1.18,27.75,9.50413,116.5,119.5,19.5,4.925
"2012-01-19",33.299999,1.22,27.875,9.50413,119.5,121,19.379999,4.85
"2012-01-20",33,1.38,27.875,9.42149,119.5,123.5,19.25,4.975
"2012-01-23",33.099998,1.42,28,9.66942,119.5,123.5,19.129999,4.95
"2012-01-24",33,1.4,28.375,9.58678,119.5,124,19.129999,4.85
"2012-01-25",32.599998,1.41,28.125,9.50413,118,124.5,19.379999,4.85
"2012-01-26",33.200001,1.43,27.75,9.58678,120,126,19.375,5.15
"2012-01-27",33.700001,1.45,28,9.58678,121,126.5,19.379999,5.15
"2012-01-30",34,1.49,28.25,9.58678,119,126,19.129999,5.075
"2012-01-31",34,1.48,29.25,9.58678,121,129,19.629999,5.275
"2012-02-01",33.900002,1.47,30,9.58678,121,129,19.879999,5.3
"2012-02-02",34.200001,1.44,29.5,9.66942,124.5,130,20.629999,5.35
"2012-02-03",34.299999,1.4,30,9.75207,123,128,21,5.3
"2012-02-06",34.099998,1.44,29.25,9.66942,122.5,130,21,5.175
"2012-02-07",34.099998,1.55,29,9.58678,123,130.5,21,5.175
"2012-02-08",34.799999,1.74,29,9.75207,123.5,130.5,20.875,5.275
"2012-02-09",35.099998,1.71,28.25,9.75207,124,131,20.375,5.2
"2012-02-10",34.799999,1.66,28.75,9.66942,125.5,132,20,5.15
"2012-02-13",34.599998,1.74,28.375,9.83471,127,135,20.5,5.275
"2012-02-14",33.799999,1.69,28.625,10,130,139,20.5,5.25
"2012-02-15",34.400002,1.69,29,10.0826,132,143.5,21.5,5.375
"2012-02-16",34.099998,1.67,29.25,10,129.5,142.5,21.75,5.225
"2012-02-17",34.400002,1.66,29.5,9.91736,129.5,142.5,21.5,5.15
"2012-02-20",35.400002,1.65,29.625,10,127.5,138.5,21.379999,5.175
"2012-02-21",35.700001,1.66,29.375,10,129,142,21.129999,5.175
"2012-02-22",35.799999,1.63,30.25,10,128.5,142.5,20.879999,5.225
"2012-02-23",35.900002,1.61,30.75,10.0826,129,145,21.25,5.225
"2012-02-24",36.200001,1.61,31,10.1653,129,147.5,21.25,5.125
"2012-02-27",35.700001,1.67,31.5,10.4132,127,143.5,20.25,5
"2012-02-28",36,1.65,32.125,10.5785,126.5,145,20.75,5.15
"2012-02-29",36.299999,1.62,33.125,10.4132,130,146.5,20.5,5.275
"2012-03-01",36.400002,1.62,32.75,10.4959,130,147,21.375,5.275
"2012-03-02",36.5,1.72,32.75,10.4959,130.5,147.5,21.129999,5.2
"2012-03-05",35.799999,1.76,32.625,10.4132,128,146.5,20.629999,5.175
"2012-03-06",35.299999,1.71,32.625,10.3306,130,144,20.75,5.2
"2012-03-08",35.700001,1.75,32.875,10.4959,136,145.5,21.25,5.275
"2012-03-09",35.099998,1.78,32.875,10.4959,132.5,145,21.25,5.4
"2012-03-12",34.599998,1.79,32.75,10.5785,131,142,21,5.35
"2012-03-13",34.200001,1.77,32.75,10.8265,132.5,147.5,21.25,5.425
"2012-03-14",34.799999,1.8,32.75,10.9917,136,151,22,5.425
"2012-03-15",34.5,1.85,32.25,10.8265,140.5,154.5,22.5,5.475
"2012-03-16",35.400002,1.87,32.5,11.3223,143.5,157,22.75,5.8
"2012-03-19",35.200001,2,32.25,11.405,148.5,158.5,22.379999,5.725
"2012-03-20",35.5,2,32.125,11.6529,150.5,159,22.379999,5.775
"2012-03-21",35.400002,2.08,32,11.5702,152.5,158,23.5,5.9
"2012-03-22",34.700001,2.01,31.875,10.9091,147.5,155,22.875,5.725
"2012-03-23",34.900002,2.06,32,11.2397,145.5,152,22.75,5.8
"2012-03-26",34.799999,2.03,31.875,11.6529,141.5,149,22.5,5.7
"2012-03-27",35.599998,2.07,33,11.7355,148,155.5,23.129999,5.775
"2012-03-28",35.900002,2.04,32.625,11.6529,146,153.5,23.379999,5.775
"2012-03-29",35.799999,1.97,32.625,11.9835,146,157,23,5.7
"2012-03-30",35.400002,1.96,32.75,11.8182,143.5,154,23,5.825
"2012-04-02",35.700001,2,32.625,11.9835,143,156,22.875,5.8
"2012-04-03",35.900002,1.97,33.875,11.9835,149,161,22.879999,5.7
"2012-04-04",35.400002,1.94,33.75,11.9008,147.5,157,22.75,5.725
"2012-04-05",34.900002,1.9,33.5,11.9091,145,153,22.25,5.675
"2012-04-10",34.900002,1.8,32.875,11.5455,141.5,151,21.5,5.675
"2012-04-11",34.099998,1.77,32.625,11.3636,140,148.5,21.875,5.7
"2012-04-12",34.400002,1.78,33.130001,11.5455,143.5,154,22.375,5.8
"2012-04-17",33.5,1.78,32.630001,11.5455,139.5,152,22,5.8
"2012-04-18",34.299999,1.79,32.880001,11.8182,140.5,151,22,5.75
"2012-04-19",35.099998,1.8,33.75,11.9091,147,158,22,5.8
"2012-04-20",35.400002,1.81,34.75,12.3636,147,156,22.629999,5.825
"2012-04-23",34.700001,1.79,34.880001,12.6364,147,154,22.629999,5.9
"2012-04-24",34.799999,1.79,35.5,12.6364,146.5,155,23,6.075
"2012-04-25",34.599998,1.91,37,12.8182,144.5,154.5,23,6.025
"2012-04-26",34.700001,1.9,36.380001,12.6364,146.5,155.5,23.875,5.925
"2012-04-27",34.400002,1.89,37.25,12.6364,148,155,24.5,6.05
"2012-04-30",35.099998,1.93,38.25,12.8182,155,163.5,25.129999,6.2
"2012-05-02",35.900002,1.96,38.25,12.7273,153.5,163.5,24.75,6.225
"2012-05-03",35.900002,1.93,39.25,13,153,161.5,24.5,6.15
"2012-05-04",35.299999,1.87,37.25,13.0909,152.5,160.5,24.25,6.125
"2012-05-08",35.299999,1.89,38.5,13.2727,152.5,160,23.629999,6.25
"2012-05-09",34.5,1.84,36,13.2727,150.5,155.5,23.75,6.05
"2012-05-10",33.5,1.76,35.75,13.3636,147,153,23.25,6.05
"2012-05-11",33.599998,1.78,37,13,144.5,152,23.875,6
"2012-05-14",33,1.71,35.75,13.1818,141.5,151,23.25,5.925
"2012-05-15",33.5,1.71,36.25,12.7273,146,154.5,23.5,5.975
"2012-05-16",33.099998,1.69,36.5,12.7273,143.5,152,23.129999,5.95
"2012-05-17",33.200001,1.67,36,12.2727,145,153,22.75,5.95
"2012-05-18",32.799999,1.66,35.25,11.4545,142,151.5,22.25,5.85
"2012-05-21",32.200001,1.6,35.25,11.7273,139,148,22,5.825
"2012-05-22",31.9,1.6,34.75,11.9091,137.5,143.5,22.25,5.725
"2012-05-23",30.799999,1.58,33.75,11.7273,135.5,144,22.375,5.55
"2012-05-24",31.299999,1.61,34.75,12,138.5,148.5,22.75,5.5
"2012-05-25",30.700001,1.64,35.25,12.1818,139.5,150,23.129999,5.575
"2012-05-28",30.4,1.62,35.75,12,139,149.5,23.5,5.575
"2012-05-29",31.299999,1.64,36,12.5455,141,151.5,23.629999,5.7
"2012-05-30",30.700001,1.6,35.5,12,139,151,22.629999,5.7
"2012-05-31",31.299999,1.63,34.25,11.8182,140.5,155,22.75,5.65
"2012-06-01",30.5,1.59,33.5,11.6364,135.5,148.5,22.375,5.6
"2012-06-05",30.299999,1.56,32.75,11.4545,132,144,22.25,5.6
"2012-06-06",30.799999,1.59,33.75,11.6364,135,146,23,5.7
"2012-06-07",30.799999,1.56,33.75,11.4545,135.5,149.5,22.629999,5.575
"2012-06-08",30.9,1.59,34,11.6364,134.5,150.5,22.75,5.525
"2012-06-11",32,1.62,34.5,12.3636,138,157,23.25,5.7
"2012-06-12",32.5,1.67,34.5,12,139,155.5,23.5,5.725
"2012-06-13",32.599998,1.69,35,12.0909,139,158,23,5.7
"2012-06-14",32.599998,1.72,35.25,12,139.5,156.5,23.129999,5.725
"2012-06-15",33.299999,1.73,36,12,143.5,159,22.5,5.675
"2012-06-18",33.099998,1.71,35.5,11.9091,141.5,157.5,22.75,5.7
"2012-06-19",33.5,1.74,35.25,12.0909,144,160.5,23,5.725
"2012-06-20",33.200001,1.74,35.5,12.1818,145,160.5,23.25,5.8
"2012-06-21",32.099998,1.75,35,12.3636,142,156.5,23.129999,5.75
"2012-06-22",31.4,1.74,34.75,12.3636,142,159,22.875,5.8
"2012-06-25",31,1.73,35.25,12.7273,142,160.5,23,5.975
"2012-06-26",31.1,1.71,35.25,12.6364,141,161,23.129999,5.975
"2012-06-27",31.6,1.73,35.75,12.8182,145.5,164,23.25,6
"2012-06-28",32,1.72,36.75,12.7273,145.5,162,23.25,6
"2012-06-29",32.299999,1.73,35.5,12.7273,147,162,23.25,5.975
"2012-07-02",33,1.75,35.75,12.8182,149,163.5,24,6
"2012-07-03",33.299999,1.72,36.5,12.3636,152,165.5,24,5.95
"2012-07-04",33.599998,1.7,36,12.5455,150.5,163.5,23.879999,6.225
"2012-07-05",33.799999,1.7,35.5,13.0909,152.5,163.5,24,6.375
"2012-07-06",33.400002,1.81,35.25,13.2727,152,162.5,24,6.4
"2012-07-09",32.700001,1.79,35.75,13.7273,149,162,23.875,6.3
"2012-07-10",33.200001,1.79,36,13.9091,152,164,24.25,6.425
"2012-07-11",33.299999,1.88,36.25,13.8182,152,164,24,6.45
"2012-07-12",32.900002,1.88,35.5,14,150.5,162,23.75,6.45
"2012-07-13",33.400002,1.88,35.75,13.9091,155.5,164.5,23.879999,6.65
"2012-07-16",33.099998,1.92,35.75,14.1818,156.5,167,24.5,6.65
"2012-07-17",33.599998,1.92,36.25,13.9091,157.5,166,24.879999,6.5
"2012-07-18",34,1.9,36,14.1818,158.5,166,24.629999,6.5
"2012-07-19",34.200001,1.86,35.5,14.1818,152.5,162.5,24.75,6.5
"2012-07-20",34,1.98,36.25,14.0909,150.5,161.5,24.25,6.375
"2012-07-23",32.599998,2.04,35.75,14,147,160,23.629999,6.3
"2012-07-24",32.099998,2.01,35.25,14,149,162.5,23.629999,6.45
"2012-07-25",31.799999,1.98,34.25,14,152.5,165.5,24,6.5
"2012-07-26",31.6,1.94,34,13.9091,150,164.5,24.25,6.65
"2012-07-27",32.200001,1.92,33.25,14.5455,153,166.5,24.25,6.525
"2012-07-30",32.700001,1.91,33.25,14.1818,158,172,24.629999,6.625
"2012-07-31",32.599998,1.94,34,14.2727,160.5,175,24.5,6.85
"2012-08-01",32.200001,1.94,34.75,14.3636,159.5,175,24.375,6.85
"2012-08-03",32,1.94,35.25,14.2727,157,172.5,24.129999,6.825
"2012-08-06",32.5,1.95,35,14.4545,157.5,173,24.25,6.825
"2012-08-07",33.299999,1.99,33.75,14.4545,156.5,171.5,24.5,6.825
"2012-08-08",33.799999,1.99,32.75,14.2727,157,171.5,24.5,6.6
"2012-08-09",33.599998,1.97,33,13.9091,158.5,174.5,24.5,6.55
"2012-08-10",34.200001,1.93,33,13.9091,158.5,173.5,24.5,6.525
"2012-08-14",34.400002,1.98,33.75,13.9091,159.5,176,24.25,6.65
"2012-08-15",34.5,2.03,33.75,13.9091,159,176,24.5,6.55
"2012-08-16",34.099998,2.03,34,13.6364,157.5,173.5,24.629999,6.575
"2012-08-17",33.900002,2.12,33.75,13.7273,154,171,24.629999,6.55
"2012-08-20",34.200001,2.2,34.25,13.6364,154,170.5,24.75,6.625
"2012-08-21",34.099998,2.2,33.75,14,154.5,171.5,25.5,6.575
"2012-08-22",33.900002,2.35,33.75,14.0909,153.5,172,26.879999,6.7
"2012-08-23",33.400002,2.32,34.5,13.8182,154,172.5,26.375,6.575
"2012-08-24",33.099998,2.43,34,14,153.5,171,26.25,6.65
"2012-08-27",33.299999,2.44,34,13.7273,154,171,26,6.6
"2012-08-28",33.400002,2.38,34,13.7273,153.5,173,26.129999,6.6
"2012-08-29",33.299999,2.34,33.75,13.6364,151,167.5,26,6.775
"2012-08-30",32.900002,2.38,33.75,13.4545,147.5,165.5,25.629999,6.675
"2012-08-31",33,2.48,34.5,13.3636,150,169,26.375,6.725
"2012-09-03",33.700001,2.48,34.25,13.7273,151,172.5,26.75,7.025
"2012-09-04",33.599998,2.5,34.25,13.7273,151,170.5,27,6.85
"2012-09-05",33.099998,2.575,34,14,151,172.5,26.75,6.8
"2012-09-06",32.900002,2.625,34.25,14.2727,153.5,177,27.875,6.9
"2012-09-07",33,2.525,34.75,14.1818,154,175,27.879999,6.9
"2012-09-10",32.900002,2.525,35.25,14.3636,155.5,175,27.75,6.95
"2012-09-11",32.700001,2.46,35.25,14.4545,154,173,27.379999,7.025
"2012-09-12",32.900002,2.5,35.25,14.7273,157,177.5,27.375,7.4
"2012-09-13",32.799999,2.49,34.75,14.2727,157,179,27.75,7.475
"2012-09-14",33.599998,2.5,35,14,161.5,185,27.875,7.4
"2012-09-17",34.200001,2.5,34,13.9091,162,184,26.879999,7.225
"2012-09-18",33.799999,2.46,34,13.9091,160,181,27.379999,7.275
"2012-09-19",34,2.525,34,14.0909,162.5,183,27.629999,7.5
"2012-09-20",33.700001,2.5,34,14.1818,162.5,183.5,28.25,7.525
"2012-09-21",33.700001,2.5,34,14.2727,164,184,28.129999,7.45
"2012-09-24",33.400002,2.48,33.75,14.0909,165.5,186.5,29,7.6
"2012-09-25",33.200001,2.625,34,14.1818,166.5,185.5,29.5,7.75
"2012-09-26",32.799999,2.55,34,14,165,182,29.379999,7.7
"2012-09-27",32.900002,2.525,34.5,14.0909,166,180,29.5,7.925
"2012-09-28",32.900002,2.5,35.5,14,168.5,182.5,30,7.95
"2012-10-01",32.900002,2.5,36,14.0909,168.5,184.5,29.879999,8.05
"2012-10-02",32.700001,2.525,36.25,14.5455,169.5,185,30.75,8.275
"2012-10-03",32.5,2.675,37.5,15.1818,170,184,30.75,8.375
"2012-10-04",32.099998,2.85,38.5,15.3636,171,185,31,8.525
"2012-10-05",32.200001,2.725,38,15.5455,170.5,184,32.25,8.6
"2012-10-08",31.799999,2.625,38.25,15.1818,165.5,180,33,8.7
"2012-10-09",31.5,2.49,38,15.0909,165,177.5,32,8.425
"2012-10-10",31.4,2.5,37.5,15.1818,166.5,178.5,32.130001,8.4
"2012-10-11",31.5,2.55,38.75,15.3636,169.5,179,32.380001,8.45
"2012-10-12",31.5,2.5,39.25,16.3636,168.5,180,33.75,8.4
"2012-10-15",31.299999,2.55,39.5,16.5455,166,176.5,34,8.2
"2012-10-16",31.1,2.55,39.75,16.181801,165.5,176,34,8.3
"2012-10-17",31.4,2.575,39.5,16.5455,165,176,34.880001,8.325
"2012-10-18",31.700001,2.7,39.5,16.3636,161,174.5,35.880001,8.575
"2012-10-19",32,2.675,38.75,16.818199,161,174,36,8.55
"2012-10-22",31.9,2.625,39.5,16.9091,161.5,174,36.75,8.6
"2012-10-24",31.4,2.55,40,16.5455,158,173.5,36.75,8.575
"2012-10-25",31.299999,2.55,40.25,16.4545,160,175,36.5,8.45
"2012-10-26",31.299999,2.525,40,15.9091,158.5,175,36,8.3
"2012-10-29",31.6,2.6,39.25,15.9091,158,174.5,34.5,7.9
"2012-10-30",31.700001,2.675,39.75,16.181801,160.5,177,35,8.225
"2012-10-31",31.799999,2.725,39.75,16.6364,161,179,35.5,8.2
"2012-11-01",31.799999,2.7,40,16.4545,160.5,178.5,34.75,8.225
"2012-11-02",31.9,2.8,40.75,16.818199,162,179,34.875,8.275
"2012-11-05",32.200001,2.9,40.75,17,160,177.5,34.875,8.25
"2012-11-06",31.9,2.9,40.25,17.3636,157.5,176.5,34.5,8.175
"2012-11-07",31.9,3.1,39.75,17.5455,157.5,178,34.630001,8.2
"2012-11-08",31.700001,3.15,39.75,18,159,178,34.880001,8.425
"2012-11-09",31.6,3.05,40.25,18,160,179.5,35.75,8.475
"2012-11-12",31.700001,2.975,40.75,17.5455,159.5,182.5,35.5,8.5
"2012-11-13",31.9,3.05,40.25,17.6364,157.5,179.5,35,8.35
"2012-11-14",31.6,3.1,40.5,17.6364,157,177,34.875,8.45
"2012-11-15",31.4,3,40.25,17.272699,158.5,176,35.5,8.5
"2012-11-16",31.4,3.05,40.5,17.272699,157.5,178,36,8.625
"2012-11-19",31.200001,3.025,40.75,17.3636,156.5,177.5,36.25,8.725
"2012-11-20",31,2.975,40.75,17.818199,155.5,179,36.130001,8.6
"2012-11-21",31,2.9,40,18.4545,157,179,36.130001,8.575
"2012-11-22",30.9,2.65,39,18.181801,159,181,37,8.7
"2012-11-23",31.200001,2.65,40,18.0909,156.5,182,37.5,9.025
"2012-11-26",31.200001,2.55,40.75,18.4545,158.5,181,38,9.05
"2012-11-27",31.4,2.625,40.5,18.0909,160.5,181.5,38.25,9.025
"2012-11-28",31.6,2.6,40.75,17.9091,160.5,179.5,37.880001,9.05
"2012-11-29",31.799999,2.6,39.5,18,162.5,183,38.25,9.3
"2012-11-30",32,2.65,39.5,17.5455,162.5,187,40.5,9.4
"2012-12-03",32.5,2.625,40.25,18.181801,164.5,187.5,39.5,9.35
"2012-12-04",32.700001,2.575,40.25,18.4545,164,187,39.375,9.1
"2012-12-06",32.799999,2.625,40.5,18.4545,169,194.5,40,8.9
"2012-12-07",32.599998,2.575,41,18.3636,171,198,40,9.025
"2012-12-11",32.799999,2.6,42,18.3636,175.5,196,40,9.125
"2012-12-12",33.099998,2.65,42.5,18.6364,174,194.5,41,9.475
"2012-12-13",32.900002,2.7,42,18.4545,175.5,196,41,9.375
"2012-12-14",33.099998,2.825,43.75,18.4545,175.5,196,41.375,9.3
"2012-12-17",33.099998,2.725,45.25,18.272699,176,194,41,9.3
"2012-12-18",33.099998,2.7,46.25,18.0909,176,192,40.380001,9.3
"2012-12-19",33.299999,2.825,47,18.181801,178.5,193.5,40.75,9.2
"2012-12-20",33.299999,2.875,46.5,18,179.5,194,40.130001,9.3
"2012-12-21",33.299999,2.85,45.25,17.727301,178,191,39.875,9.325
"2012-12-24",33.099998,2.825,44.75,18.0909,176.5,192,39.25,9.575
"2012-12-25",33.299999,2.8,44.25,17.818199,177.5,194,40.130001,9.725
"2012-12-26",33.099998,2.85,46,17.9091,177.5,193,39.630001,9.7
"2012-12-27",33.5,3.1,46.25,18.0909,179.5,193.5,40.875,9.75
"2012-12-28",33.200001,3.1,46,17.818199,181.5,193.5,40.875,9.725
"2013-01-02",33.700001,3.275,45.75,18,184.5,196,40.630001,9.65
"2013-01-03",33.700001,3.2,44.5,18.6364,182,198,40.880001,9.525
"2013-01-04",33.5,3.175,44.75,18.5455,184,199,41.630001,9.375
"2013-01-07",33.400002,3.35,45.25,18.9091,181,197,42.25,9.525
"2013-01-08",33,3.375,46,19.0909,183.5,199,42.880001,9.625
"2013-01-09",33.099998,3.6,45.75,19.3636,183.5,199,42.380001,9.625
"2013-01-10",32.700001,3.625,45,19.3636,180.5,197,41.130001,9.625
"2013-01-11",32.599998,3.625,45,19.4545,175.5,194.5,41.630001,9.55
"2013-01-14",33.299999,3.575,45.25,19.727301,176,194,42,9.675
"2013-01-15",33.5,3.55,45.25,19.4545,176,192.5,42.25,9.8
"2013-01-16",33.599998,3.575,44.75,19.181801,172.5,192.5,41.5,9.7
"2013-01-17",33.599998,3.775,45.75,18.9091,171.5,192,41.25,9.65
"2013-01-18",33.599998,3.925,46.25,18.818199,175,194,41.630001,9.725
"2013-01-21",33.599998,3.95,47.5,18.818199,176,194.5,41.5,10.05
"2013-01-22",33.5,3.875,47.75,19.4545,176.5,193,40.75,9.9
"2013-01-23",33.599998,3.9,48,19.181801,175,192,40.375,10.65
"2013-01-24",33.400002,3.975,48,19.181801,176,192,41,11.15
"2013-01-25",33.299999,3.975,49,19.5455,178,196.5,41.25,10.8
"2013-01-28",33.099998,3.975,48.25,20.272699,180.5,197.5,41.75,10.6
