"","Date","TMBTM","SCBTMFPLUS","KFMTFI","TMBGF","KF-CINCOME","SCBSETFUND","JB25","ABG","ABSL","ABSM","SCBSEFUND","ABWOOF","PHATRA GNP","TMBUS500"
"752",2559-05-04,"13.2689","10.7210","14.7615","12.0461","10.1010","16.6625","32.1798","105.3008","40.0704","43.8036","10.9677","11.3148","9.3870","14.8072"
"753",2559-05-09,"13.2709","10.7228","14.7683","12.0384","10.1010","16.7105","32.4224","105.3739","40.1102","43.7952","11.1255","11.3228","9.5067","14.7708"
"754",2559-05-10,"13.2713","10.7231","14.7675","12.0611","10.1010","16.6867","32.3229","104.8009","39.9038","43.5815","11.1221","11.3556","9.5067","14.8325"
"755",2559-05-11,"13.2717","10.7235","14.7670","12.1421","10.1010","16.5855","32.0034","104.3611","39.7040","43.6467","11.0976","11.4375","9.5067","15.0250"
"756",2559-05-12,"13.2721","10.7238","14.7678","12.1236","10.1010","16.7923","32.6165","104.6869","39.8576","43.5725","11.3004","11.4222","9.4691","14.8985"
"757",2559-05-13,"13.2725","10.7241","14.7668","12.1629","10.1010","16.7533","32.4347","104.1739","39.6688","43.4772","11.1765","11.3983","9.4638","14.9083"
"758",2559-05-16,"13.2736","10.7252","14.7645","12.1478","10.1010","16.7989","32.5403","104.1998","39.7015","43.4791","11.2234","11.4767","9.5106","14.8009"
"759",2559-05-17,"13.2740","10.7254","14.7538","12.1469","10.1010","16.9073","33.0141","104.6695","39.9145","43.4577","11.3080","11.4767","9.5106","14.9310"
"760",2559-05-18,"13.2744","10.7258","14.7447","12.1777","10.1010","16.8350","32.8612","103.9231","39.6085","43.2315","11.2389","11.4378","9.4920","14.8247"
"761",2559-05-19,"13.2748","10.7262","14.7290","12.1904","10.1010","16.6592","32.4167","103.0566","39.2668","43.0011","11.1325","11.4003","9.4216","14.8468"
"762",2559-05-23,"13.2764","10.7276","14.7350","12.1838","10.1010","16.6208","32.3089","102.7109","39.1500","43.0024","11.1008","11.4249","9.5009","14.8068"
"763",2559-05-24,"13.2768","10.7280","14.7355","12.1410","10.1010","16.6530","32.3013","102.8617","39.1873","43.1586","11.1211","11.4540","9.5867","14.8715"
"764",2559-05-25,"13.2772","10.7283","14.7355","12.1911","10.1010","16.8044","32.6892","103.4243","39.4322","43.2286","11.2195","11.5765","9.6938","15.0837"
"765",2559-05-26,"13.2775","10.7285","14.7329","12.1965","10.1010","16.8449","32.8011","103.4480","39.4407","43.2116","11.2692","11.6230","9.6776","15.1689"
"766",2559-05-27,"13.2778","10.7289","14.7323","12.1802","10.1010","16.9807","33.1651","104.2341","39.7811","43.3989","11.3485","11.6595","9.7043","15.1655"
"767",2559-05-30,"13.2790","10.7299","14.7286","12.2259","10.1010","17.1199","33.4538","104.9683","40.0976","43.5379","11.4140","11.6628","9.7713","15.2308"
"768",2559-05-31,"13.2794","10.7303","14.7147","12.2362","10.1010","17.1195","33.4253","105.0270","40.1388","43.6415","11.4619","11.6705","9.7713","15.2502"
"769",2559-06-01,"13.2798","10.7307","14.7154","12.2050","10.1010","17.0043","33.1324","104.5766","39.9417","43.6896","11.3869","11.5961","9.6836","15.2203"
"770",2559-06-02,"13.2801","10.7309","14.7216","12.1381","10.1010","17.1154","33.2882","105.0883","40.1246","44.0011","11.4845","11.6140","9.6912","15.2353"
"771",2559-06-03,"13.2805","10.7313","14.7378","12.1160","10.1010","17.2799","33.6374","106.3524","40.6234","44.4824","11.6117","11.6308","9.7444","15.2764"
"772",2559-06-06,"13.2817","10.7323","14.7378","12.0274","10.1010","17.3465","33.8152","106.7010","40.7787","44.4926","11.6771","11.5819","9.7057","15.2210"
"773",2559-06-07,"13.2821","10.7326","14.7393","12.0578","10.1010","17.3359","33.8207","106.8950","40.8717","44.5340","11.6629","11.7183","9.7657","15.2431"
"774",2559-06-08,"13.2825","10.7329","14.7418","12.1023","10.1010","17.3823","33.8956","106.6487","40.7489","44.5057","11.6998","11.7698","9.7832","15.2564"
"775",2559-06-09,"13.2829","10.7332","14.7528","12.1356","10.1010","17.2436","33.5717","105.9641","40.4647","44.5168","11.6088","11.6985","9.7153","15.2979"
"776",2559-06-10,"13.2833","10.7336","14.7529","12.1260","10.1010","17.1694","33.3639","105.3532","40.2189","44.2449","11.5510","11.6985","9.6081","15.2714"
"777",2559-06-13,"13.2845","10.7346","14.7523","12.0817","10.1010","17.0682","33.0987","104.7611","39.9732","44.0896","11.5060","11.4638","9.5230","15.1517"
"778",2559-06-14,"13.2849","10.7349","14.7494","11.9818","10.1010","17.1350","33.2298","105.2998","40.2018","44.1518","11.5621","11.3815","9.4259","15.0243"
"779",2559-06-15,"13.2853","10.7352","14.7477","11.9917","10.1010","17.2190","33.3987","105.5858","40.3022","44.2873","11.6312","11.4315","9.4533","15.0023"
"780",2559-06-16,"13.2857","10.7358","14.7493","11.9790","10.1010","16.9187","32.7041","104.1308","39.7045","43.9170","11.4470","11.3294","9.2824","14.9831"
"781",2559-06-17,"13.2861","10.7360","14.7526","11.9201","10.1010","17.0416","32.9518","104.8229","39.9966","44.1398","11.5614","11.4280","9.4085","15.0192"
"782",2559-06-20,"13.2873","10.7371","14.7516","11.9491","10.1010","17.0713","32.9932","105.0279","40.0962","44.1872","11.6518","11.5660","9.5500","14.9714"
"783",2559-06-21,"13.2877","10.7374","14.7530","11.9726","10.1010","17.1691","33.2507","105.9517","40.4484","44.5820","11.7031","11.6238","9.5262","15.0511"
"784",2559-06-22,"13.2881","10.7378","14.7524","12.0439","10.1010","17.0869","33.0853","105.3453","40.2189","44.3268","11.6329","11.6782","9.5840","15.0894"
"785",2559-06-23,"13.2885","10.7381","14.7486","12.0483","10.1010","17.2473","33.5182","106.1865","40.5835","44.3633","11.7081","11.3253","9.3710","15.0773"
"786",2559-06-24,"13.2889","10.7386","14.7586","12.1203","10.1010","16.9474","32.7590","104.8727","40.0408","44.0907","11.5354","11.3253","9.3710","15.2615"
"787",2559-06-27,"13.2900","10.7396","14.7681","11.9476","10.1010","17.0705","32.9097","105.4993","40.2874","44.4377","11.6414","11.3037","9.0871","14.7568"
"788",2559-06-28,"13.2905","10.7400","14.7713","11.9290","10.1010","17.1982","33.2044","105.7013","40.3850","44.3611","11.7564","11.2928","9.1938","14.4716"
"789",2559-06-29,"13.2909","10.7403","14.7684","12.0291","10.1010","17.2671","33.3307","106.6219","40.7348","44.5936","11.7506","11.4537","9.3077","14.7353"
"790",2559-06-30,"13.2913","10.7407","14.7642","12.1166","10.1010","17.3051","33.4387","106.6230","40.7504","44.6848","11.7944","11.6246","9.3782","14.9531"
"791",2559-07-04,"13.2928","10.7421","14.7709","12.1544","10.1010","17.4191","33.7089","107.3794","41.0769","44.7781","11.8583","11.7642","9.4164","15.1306"
"792",2559-07-05,"13.2932","10.7424","14.7730","12.0794","10.1010","17.3492","33.5112","107.2486","41.0217","44.6375","11.8101","11.7786","9.4164","15.1557"
"793",2559-07-06,"13.2936","10.7428","14.7766","12.0168","10.1010","17.3613","33.5297","107.1763","40.9859","44.6115","11.8335","11.6308","9.3328","15.0737"
"794",2559-07-07,"13.2939","10.7432","14.7803","11.9794","10.1010","17.3980","33.5788","107.5638","41.1442","44.7600","11.8799","11.7001","9.4580","15.1689"
"795",2559-07-08,"13.2943","10.7435","14.7820","11.9568","10.1010","17.3823","33.6030","107.3593","41.0789","44.7549","11.8541","11.6723","9.5052","15.1440"
"796",2559-07-11,"13.2955","10.7446","14.7838","12.0154","10.1010","17.5378","34.0110","108.5436","41.5393","45.0944","11.9643","11.8104","9.6152","15.3778"
"797",2559-07-12,"13.2959","10.7450","14.7768","12.1219","10.1010","17.6258","34.2095","108.6445","41.6013","45.0770","11.9989","11.8609","9.7111","15.4153"
"798",2559-07-13,"13.2963","10.7454","14.7826","12.2251","10.1010","17.6558","34.3090","108.7582","41.6518","45.0768","12.0368","11.9372","9.7263","15.5185"
"799",2559-07-14,"13.2967","10.7458","14.7848","12.2000","10.1010","17.7897","34.6329","109.4711","41.9581","45.1655","12.0675","11.9561","9.7462","15.5269"
"800",2559-07-15,"13.2971","10.7460","14.7826","12.2532","10.1010","17.8236","34.6230","109.6257","42.0255","45.1079","12.0982","11.9129","9.7015","15.5913"
"801",2559-07-20,"13.2993","10.7478","14.7815","12.2359","10.1010","18.0326","35.2203","110.7057","42.4820","45.2610","12.2746","11.8983","9.7706","15.5384"
"802",2559-07-21,"13.2996","10.7481","14.7778","12.3105","10.1010","17.9405","35.0760","110.0209","42.2102","45.0248","12.1080","11.9064","9.7682","15.6488"
"803",2559-07-22,"13.3000","10.7485","14.7787","12.3049","10.1010","18.0206","35.2350","109.9732","42.1825","44.9927","12.2226","11.8400","9.7208","15.5833"
"804",2559-07-25,"13.3011","10.7495","14.7778","12.3006","10.1010","18.0506","35.2396","110.0408","42.2032","44.9799","12.3056","11.9170","9.7412","15.6316"
"805",2559-07-26,"13.3015","10.7498","14.7791","12.3230","10.1010","17.9490","34.9409","109.5368","42.0040","44.8347","12.2703","11.8948","9.7769","15.6188"
"806",2559-07-28,"13.3023","10.7504","14.7777","12.3447","10.1010","18.1816","35.5103","110.9829","42.6164","44.9548","12.5188","11.8930","9.7770","15.6001"
"807",2559-07-29,"13.3027","10.7508","14.7795","12.3299","10.1010","18.1650","35.4200","110.8234","42.5633","44.8699","12.5123","11.8529","9.7792","15.5941"
"808",2559-08-01,"13.3038","10.7519","14.7857","12.3418","10.1010","18.0327","35.0893","110.0602","42.2518","44.5651","12.3110","11.8850","9.7799","15.6150"
"809",2559-08-02,"13.3042","10.7523","14.7849","12.3193","10.1010","17.8601","34.6601","109.4187","42.0143","44.3889","12.1760","11.8305","9.7599","15.5780"
"810",2559-08-03,"13.3046","10.7526","14.7877","12.2779","10.1010","17.9754","34.9336","110.2584","42.3442","44.7069","12.2636","11.8138","9.7283","15.4870"
"811",2559-08-04,"13.3050","10.7529","14.7919","12.2844","10.1010","17.9679","34.9664","109.9051","42.1839","44.8275","12.2721","11.8873","9.7615","15.5548"
"812",2559-08-05,"13.3054","10.7533","14.7913","12.3358","10.1010","18.0931","35.3176","110.4213","42.3998","44.9383","12.3927","11.9188","9.7712","15.5798"
"813",2559-08-08,"13.3065","10.7545","14.7889","12.3378","10.1010","18.3839","36.1919","111.9690","43.0362","45.1695","12.5686","12.0459","9.8239","15.6804"
"814",2559-08-09,"13.3069","10.7552","14.7869","12.3398","10.1010","18.4590","36.2925","112.0811","43.0877","45.1560","11.7891","12.0460","9.8744","15.6988"
"815",2559-08-10,"13.3073","10.7555","14.7875","12.3642","10.1010","18.4440","36.3355","111.6961","42.9571","45.1451","11.7891","12.0158","9.8167","15.7060"
"816",2559-08-11,"13.3077","10.7559","14.7886","12.3902","10.1090","18.5044","36.5359","111.7485","42.9516","45.3296","11.7991","12.0271","9.8354","15.6279"
"817",2559-08-15,"13.3093","10.7572","14.7890","12.3788","10.0855","18.4830","36.5159","111.4243","42.8228","45.1323","11.7008","12.0459","9.7810","15.7043"
"818",2559-08-16,"13.3096","10.7576","14.7877","12.3663","10.0588","18.3448","36.2712","110.6792","42.4952","45.0702","11.5584","12.0459","9.7924","15.6991"
"819",2559-08-17,"13.3100","10.7581","14.7842","12.3409","10.0777","18.2684","36.0740","110.2040","42.3080","45.1998","11.5000","12.0334","9.7834","15.6183"
"820",2559-08-18,"13.3104","10.7583","14.7834","12.3502","10.0651","18.4580","36.4719","110.9996","42.6221","45.4798","11.6161","12.0198","9.8024","15.6675"
"821",2559-08-19,"13.3108","10.7587","14.7856","12.3694","10.0612","18.3533","36.2541","110.4215","42.3864","45.4718","11.5705","12.0391","9.7724","15.6811"
"822",2559-08-22,"13.3120","10.7598","14.7817","12.3576","10.0703","18.3764","36.3446","110.5644","42.4569","45.4752","11.6108","12.0029","9.8064","15.6706"
"823",2559-08-23,"13.3123","10.7601","14.7836","12.3653","10.0891","18.4056","36.2719","110.7737","42.5277","45.5611","11.6472","12.0277","9.8476","15.6647"
"824",2559-08-24,"13.3127","10.7605","14.7834","12.3727","10.0788","18.4967","36.4833","111.2397","42.7196","45.8115","11.6902","12.0010","9.8070","15.6881"
"825",2559-08-25,"13.3131","10.7608","14.7828","12.3728","10.0520","18.4767","36.4083","110.9038","42.5860","45.7951","11.6849","11.9137","9.7328","15.6170"
"826",2559-08-26,"13.3135","10.7611","14.7871","12.3762","10.0623","18.5337","36.5400","111.6388","42.9005","46.0600","11.7176","11.8918","9.7547","15.5887"
"827",2559-08-29,"13.3146","10.7622","14.7835","12.3638","10.0799","18.4603","36.3349","111.3587","42.7940","45.9981","11.6756","11.8607","9.7387","15.5637"
"828",2559-08-30,"13.3150","10.7625","14.7790","12.3719","10.0719","18.4881","36.3637","111.4401","42.8185","45.8608","11.7085","11.8798","9.7489","15.6427"
"829",2559-08-31,"13.3154","10.7626","14.7786","12.3718","10.0900","18.5244","36.4503","111.6602","42.8904","45.9975","11.7424","11.8972","9.7408","15.6081"
"830",2559-09-01,"13.3158","10.7630","14.7794","12.3727","10.0819","18.4399","36.3354","111.6057","42.8890","45.8613","11.7236","11.8514","9.7516","15.5801"
"831",2559-09-02,"13.3161","10.7634","14.7777","12.3601","10.1029","18.2104","35.8373","110.3323","42.3610","45.3405","11.5938","11.8996","9.8159","15.5825"
"832",2559-09-05,"13.3173","10.7646","14.7753","12.3517","10.1375","17.8817","35.2987","108.9107","41.8147","44.6514","11.3212","12.0342","9.8431","15.6457"
"833",2559-09-06,"13.3177","10.7649","14.7772","12.3515","10.1375","17.9353","35.3462","109.0969","41.8804","44.6904","11.3685","12.0512","9.8701","15.6635"
"834",2559-09-07,"13.3181","10.7652","14.7898","12.3853","10.1219","17.8229","35.1124","108.5886","41.6692","44.6026","11.2733","12.1035","9.8983","15.7129"
"835",2559-09-08,"13.3185","10.7656","14.7975","12.4049","10.1248","17.4655","34.6154","106.6402","40.9300","43.5874","11.0287","12.0975","9.8868","15.6902"
"836",2559-09-09,"13.3189","10.7659","14.7927","12.3636","10.1051","17.3556","34.3386","106.2824","40.7854","43.4656","10.9451","12.0150","9.8062","15.6617"
"837",2559-09-12,"13.3201","10.7669","14.7898","12.3185","10.0780","16.9645","33.4834","104.3181","40.0002","42.7392","10.7142","11.8159","9.7179","15.3238"
"838",2559-09-13,"13.3204","10.7672","14.7919","12.3052","10.0477","17.3852","34.4846","106.2552","40.8171","43.4828","10.9734","11.9146","9.7058","15.5624"
"839",2559-09-14,"13.3208","10.7676","14.7907","12.2925","10.0142","17.5120","34.6553","106.7721","41.0221","43.6578","11.0771","11.7923","9.6847","15.3318"
"840",2559-09-15,"13.3212","10.7680","14.7862","12.2883","10.0101","17.5662","34.6910","106.8122","41.0210","43.7319","11.0684","11.7797","9.6914","15.3304"
"841",2559-09-16,"13.3216","10.7683","14.7910","12.2967","9.9969","17.7601","35.0917","108.2136","41.5846","44.2975","11.1463","11.8214","9.7052","15.4806"
"842",2559-09-19,"13.3228","10.7694","14.7901","12.3054","10.0376","17.9152","35.3842","108.7327","41.7824","44.7056","11.2485","11.8214","9.7854","15.4045"
"843",2559-09-20,"13.3232","10.7697","14.7892","12.3039","10.0382","17.6912","34.8791","107.6707","41.3623","44.2847","11.1254","11.8335","9.7620","15.4139"
"844",2559-09-21,"13.3236","10.7699","14.7840","12.3285","10.0273","17.8461","35.2225","108.3305","41.6297","44.5146","11.2385","11.8456","9.7684","15.4059"
"845",2559-09-22,"13.3240","10.7702","14.7938","12.3280","10.0821","18.0738","35.6849","109.4243","42.0643","44.8581","11.3992","11.9629","9.8846","15.5609"
"846",2559-09-23,"13.3244","10.7706","14.7957","12.3691","10.0757","17.9161","35.3014","108.9623","41.8706","44.7293","11.3130","11.9424","9.8391","15.6350"
"847",2559-09-26,"13.3256","10.7717","14.7975","12.3854","10.0355","17.8657","35.1565","108.8192","41.8044","44.7576","11.3132","11.8153","9.7168","15.5568"
"848",2559-09-27,"13.3260","10.7720","14.8004","12.3968","10.0186","17.8574","35.1301","108.7701","41.7762","44.8143","11.3657","11.7720","9.7327","15.4201"
"849",2559-09-28,"13.3264","10.7722","14.8016","12.4088","10.0479","17.7509","34.8898","108.1758","41.5360","44.5830","11.3096","11.8186","9.7906","15.5040"
"850",2559-09-29,"13.3268","10.7726","14.8016","12.4178","10.0715","17.8928","35.2633","108.6953","41.7628","44.6943","11.3857","11.9172","9.8233","15.5867"
"851",2559-09-30,"13.3272","10.7730","14.8053","12.4181","10.0593","17.7885","35.0808","108.0866","41.5171","44.5073","11.3423","11.8248","9.7475","15.4571"
"852",2559-10-03,"13.3284","10.7741","14.8053","12.4057","10.0675","17.8777","35.3499","108.5989","41.7315","44.5898","11.3960","11.8902","9.7846","15.5747"
"853",2559-10-04,"13.3288","10.7745","14.8057","12.4044","10.0969","18.1043","35.8262","109.6303","42.1681","44.7555","11.5193","11.9357","9.8151","15.5097"
"854",2559-10-05,"13.3292","10.7749","14.8009","12.3888","10.1036","18.0945","35.7686","109.8953","42.2580","44.8420","11.5250","11.9315","9.8505","15.4534"
"855",2559-10-06,"13.3296","10.7753","14.8011","12.3617","10.1087","18.1286","35.7844","110.0355","42.3145","45.0235","11.5740","11.9849","9.8120","15.5430"
"856",2559-10-07,"13.3300","10.7756","14.7999","12.3576","10.1246","18.0220","35.5652","109.6801","42.1689","45.0796","11.5242","11.9470","9.8092","15.5651"
"857",2559-10-10,"13.3312","10.7767","14.7956","12.3545","10.1993","17.4477","34.4861","106.7731","41.0024","44.0556","11.1497","12.0689","9.8855","15.5154"
"858",2559-10-11,"13.3316","10.7770","14.7973","12.3391","10.2614","17.2771","34.0808","105.6757","40.5597","43.6188","11.0761","12.0689","9.8775","15.6231"
"859",2559-10-12,"13.3320","10.7775","14.7902","12.3541","10.3657","16.8611","33.3550","103.5191","39.7182","42.5631","10.8570","12.1036","9.9231","15.4834"
"860",2559-10-13,"13.3324","10.7779","14.7897","12.3495","10.3369","16.9687","33.7881","103.6495","39.8250","42.1915","10.9941","12.0592","9.8161","15.5844"
"861",2559-10-14,"13.3328","10.7781","14.8048","12.3669","10.2453","17.7103","35.1859","107.6051","41.3633","44.1309","11.4115","11.9280","9.8151","15.5349"
"862",2559-10-17,"13.3340","10.7792","14.8059","12.3481","10.2246","17.6972","34.9674","107.2326","41.1996","44.0942","11.4074","11.8841","9.7191","15.4456"
"863",2559-10-18,"13.3344","10.7797","14.8098","12.3560","10.1762","17.6982","34.8205","107.5767","41.3357","44.3878","11.4264","11.8348","9.7563","15.3960"
"864",2559-10-19,"13.3348","10.7800","14.8118","12.3649","10.1505","17.7954","34.9171","107.6817","41.3562","44.6345","11.5181","11.8184","9.7401","15.4395"
"865",2559-10-20,"13.3352","10.7804","14.8121","12.3719","10.2097","17.8858","35.0732","108.1332","41.5572","44.7815","11.6211","11.8897","9.7915","15.4495"
"866",2559-10-21,"13.3356","10.7807","14.8130","12.3801","10.2457","17.9795","35.1804","108.3678","41.6440","44.9582","11.6821","11.9005","9.7915","15.4419"
"867",2559-10-25,"13.3371","10.7821","14.8136","12.3931","10.2037","18.0504","35.2762","108.6206","41.7043","45.3086","11.7686","11.8324","9.7692","15.4782"
"868",2559-10-26,"13.3376","10.7825","14.8117","12.3897","10.1706","17.8825","34.8725","107.8854","41.4099","45.2705","11.6074","11.7752","9.7334","15.4489"
"869",2559-10-27,"13.3380","10.7828","14.8090","12.3689","10.1968","17.9553","34.9900","108.1103","41.5110","45.3107","11.7413","11.7955","9.7924","15.4284"
"870",2559-10-28,"13.3384","10.7831","14.8006","12.3411","10.1685","17.9065","34.9036","108.0230","41.4714","45.1939","11.6677","11.7911","9.6988","15.4143"
"871",2559-10-31,"13.3396","10.7843","14.8052","12.3324","10.1273","17.9306","34.8604","108.1289","41.4923","45.3833","11.6416","11.7515","9.6529","15.3609"
"872",2559-11-01,"13.3400","10.7847","14.8069","12.3363","10.1035","18.0489","34.9942","108.5380","41.6572","45.4115","11.6870","11.7227","9.5700","15.3419"
"873",2559-11-02,"13.3404","10.7851","14.8101","12.3239","10.0420","17.9805","34.7595","108.1050","41.4669","45.2740","11.6322","11.7227","9.5700","15.2405"
"874",2559-11-03,"13.3408","10.7855","14.8122","12.3401","10.0193","17.9289","34.5640","107.6446","41.2800","45.1658","11.5983","11.6695","9.5427","15.1440"
"875",2559-11-04,"13.3413","10.7859","14.8114","12.3316","9.9799","17.8701","34.3329","107.2033","41.1076","45.1562","11.5188","11.6011","9.4663","15.0761"
"876",2559-11-07,"13.3425","10.7870","14.8120","12.3444","10.0423","18.0628","34.7741","107.8820","41.3857","45.4570","11.6861","11.6358","9.5732","15.0569"
"877",2559-11-08,"13.3429","10.7873","14.8114","12.3482","10.0441","18.1626","35.0803","108.3240","41.5714","45.6059","11.7061","11.7408","9.6144","15.3825"
"878",2559-11-09,"13.3433","10.7876","14.8132","12.3395","10.0151","18.1532","34.9629","108.1431","41.5045","45.4541","11.7403","11.5826","9.5986","15.4391"
"879",2559-11-10,"13.3437","10.7880","14.8077","12.2856","10.0527","18.2529","35.0863","108.3417","41.5937","45.3805","11.7690","11.8047","9.7047","15.6012"
"880",2559-11-11,"13.3442","10.7883","14.7995","12.2294","10.0711","18.0037","34.5413","107.5459","41.2564","45.2543","11.6297","11.7097","9.6292","15.6637"
"881",2559-11-14,"13.3454","10.7895","14.7950","12.1821","10.0757","17.6870","33.8112","105.6870","40.4903","44.6721","11.4280","11.6340","9.6178","15.6884"
"882",2559-11-15,"13.3458","10.7898","14.7988","12.1537","10.0552","17.7618","34.0562","105.5431","40.4580","44.4371","11.5336","11.5286","9.6042","15.7196"
"883",2559-11-16,"13.3462","10.7901","14.7974","12.1701","10.1030","17.7441","33.9687","105.0302","40.2538","44.2629","11.4928","11.5643","9.6446","15.8193"
"884",2559-11-17,"13.3467","10.7905","14.7975","12.1710","10.1094","17.7291","33.9867","105.3230","40.3693","44.4052","11.5228","11.5957","9.6779","15.8272"
"885",2559-11-18,"13.3471","10.7909","14.7946","12.1627","10.1433","17.7212","33.9568","105.2630","40.3364","44.4477","11.4942","11.5994","9.7161","15.8880"
"886",2559-11-21,"13.3484","10.7920","14.7968","12.1423","10.1230","17.7694","34.1376","105.3496","40.3934","44.5414","11.4798","11.5555","9.7444","15.8822"
"887",2559-11-22,"13.3488","10.7924","14.7989","12.1374","10.1338","17.8877","34.3056","105.9833","40.6587","44.7333","11.5748","11.6110","9.7662","15.9853"
"888",2559-11-23,"13.3492","10.7927","14.8004","12.1494","10.1621","17.9916","34.5746","106.1770","40.7531","44.7969","11.7480","11.5936","9.7267","15.9996"
"889",2559-11-24,"13.3496","10.7931","14.7997","12.1295","10.1990","17.9214","34.3937","105.6351","40.5204","44.7016","11.6477","11.6046","9.8116","16.0365"
"890",2559-11-25,"13.3501","10.7933","14.7969","12.1309","10.2161","18.0432","34.6565","106.4719","40.8451","45.1076","11.7591","11.6486","9.8116","16.0587"
"891",2559-11-28,"13.3513","10.7946","14.8011","12.1362","10.1946","18.0495","34.6374","106.4203","40.8181","45.1469","11.7910","11.6298","9.7669","16.1175"
"892",2559-11-29,"13.3518","10.7950","14.7996","12.1636","10.2229","18.0198","34.5419","106.2015","40.7151","45.1762","11.7539","11.6428","9.7698","16.0277"
"893",2559-11-30,"13.3522","10.7954","14.7962","12.1642","10.2126","18.1848","34.8908","106.5863","40.9008","45.2053","11.8382","11.6608","9.7992","16.0757"
"894",2559-12-01,"13.3526","10.7959","14.7936","12.1514","10.2165","18.2291","35.1697","106.6931","40.9484","45.0998","11.8516","11.7163","9.7520","16.0138"
"895",2559-12-02,"13.3530","10.7963","14.7901","12.1165","10.1888","18.1049","34.8961","106.4954","40.8624","45.0002","11.7750","11.5889","9.6632","15.9768"
"896",2559-12-06,"13.3547","10.7978","14.7924","12.1373","10.2207","18.2839","35.2313","107.1799","41.1263","45.3372","11.8734","11.7140","9.7518","15.9714"
"897",2559-12-07,"13.3551","10.7981","14.7925","12.1347","10.2858","18.3345","35.2740","107.2009","41.1400","45.3135","11.8858","11.7696","9.7972","16.1126"
"898",2559-12-08,"13.3555","10.7985","14.7961","12.1638","10.3183","18.4039","35.3708","107.7585","41.3571","45.4869","11.9201","11.8526","9.8665","16.3278"
"899",2559-12-09,"13.3559","10.7989","14.7978","12.1545","10.3552","18.4040","35.3952","107.9417","41.4423","45.4651","11.9366","11.8709","9.9378","16.3533"
"900",2559-12-13,"13.3576","10.8004","14.7983","12.1301","10.3727","18.4387","35.4521","108.1241","41.5214","45.5318","11.9234","11.9179","9.9903","16.4690"
"901",2559-12-14,"13.3580","10.8007","14.7966","12.1203","10.3826","18.3247","35.1968","107.7825","41.3602","45.5696","11.8432","11.9810","9.9898","16.5422"
"902",2559-12-15,"13.3584","10.8012","14.7910","12.1203","10.4176","18.3033","35.0751","107.6014","41.2578","45.6044","11.8483","11.8638","9.9451","16.4110"
"903",2559-12-16,"13.3589","10.8015","14.7840","12.0952","10.4367","18.3427","35.0679","107.6580","41.2493","45.6493","11.8716","11.9233","9.9669","16.5034"
"904",2559-12-19,"13.3601","10.8026","14.7855","12.0992","10.4609","18.3353","35.1604","107.9344","41.3507","45.9055","11.9010","11.9190","9.9534","16.4881"
"905",2559-12-20,"13.3605","10.8030","14.7816","12.1288","10.5143","18.1906","35.0071","107.4827","41.1869","45.6879","11.7942","11.9458","9.9969","16.5322"
"906",2559-12-21,"13.3610","10.8035","14.7785","12.1363","10.5205","18.1618","34.8466","107.4406","41.1302","45.8328","11.7213","11.9738","10.0046","16.6223"
"907",2559-12-22,"13.3614","10.8038","14.7741","12.1529","10.5128","18.1049","34.8346","107.6412","41.2058","45.8647","11.6652","11.9595","9.9701","16.5830"
"908",2559-12-23,"13.3618","10.8041","14.7710","12.1539","10.5207","18.1748","34.9288","107.8875","41.3140","45.9154","11.7342","11.9365","9.9525","16.5678"
"909",2559-12-26,"13.3631","10.8052","14.7723","12.1647","10.5133","18.2377","35.0827","108.2023","41.4429","46.0071","11.7847","12.0006","10.0038","16.5689"
"910",2559-12-27,"13.3635","10.8055","14.7745","12.1626","10.5357","18.2688","35.0837","108.5187","41.5616","46.2214","11.7949","12.0006","10.0038","16.5604"
"911",2559-12-28,"13.3639","10.8060","14.7807","12.1630","10.5439","18.3600","35.2981","108.9018","41.7263","46.2966","11.8425","12.0006","9.9779","16.6168"
"912",2559-12-29,"13.3643","10.8063","14.7890","12.1901","10.5245","18.5612","35.6820","109.7599","42.0726","46.5436","11.9959","11.9711","9.9651","16.4890"
"913",2559-12-30,"13.3647","10.8068","14.7973","12.2188","10.4934","18.5612","35.7991","110.1502","42.2297","46.6178","11.9959","11.9480","9.9190","16.4657"
"914",2560-01-04,"13.3667","10.8087","14.8080","12.2264","10.5567","18.8066","36.3682","111.3076","42.7051","46.9833","12.1534","12.0372","9.9715","16.3672"
"915",2560-01-05,"13.3671","10.8091","14.8032","12.1960","10.5552","18.9044","36.5268","111.6856","42.8588","46.9588","12.1634","12.0869","10.0142","16.5747"
"916",2560-01-06,"13.3676","10.8095","14.7996","12.2142","10.5574","18.9065","36.4373","112.1257","42.9717","47.1769","12.1646","12.1457","10.0243","16.5416"
"917",2560-01-09,"13.3687","10.8106","14.7972","12.2002","10.5637","18.8159","36.2123","111.5723","42.7773","46.8886","12.0755","12.1237","10.0473","16.5980"
"918",2560-01-10,"13.3692","10.8110","14.8054","12.2207","10.5137","18.9118","36.3823","112.5502","43.1471","47.2307","12.1450","12.1073","10.0274","16.5460"
"919",2560-01-11,"13.3696","10.8113","14.8053","12.2171","10.5112","18.9379","36.3175","112.3518","43.0716","47.0088","12.1376","12.0903","10.0349","16.5081"
"920",2560-01-12,"13.3700","10.8117","14.8090","12.2277","10.4372","18.8813","36.1885","112.0610","42.9615","47.0054","12.1130","12.0866","10.0252","16.5372"
